snomed b id;snomed b term;thot id;thot term
6100001;fenestratie van basis van stapes met veneuze greffe;6100001;fenestratie van basis van stapes met veneuze greffe
6119006;plaatselijke destructie van het harde verhemelte;6119006;plaatselijke destructie van het harde verhemelte
6125005;vervangen van gastrostomiesonde;6125005;vervangen van gastrostomiesonde
6146001;herstel van cardiaal septum met prothese;6146001;herstel van cardiaal septum met prothese
6148000;chondrectomie van semilunair kraakbeen van de knie;6148000;kniemeniscusverwijdering
6157006;ERCP met biopsie;6157006;ercp met biopsie
6161000;excisie van letsel van kapsel van tenen;6161000;excisie van letsel van kapsel van tenen
6164008;osteoclasie van de clavicula;6164008;osteoclasie van de clavicula
6187000;herstel van aneurysma van arteria femoralis communis met greffe;6187000;herstel van aneurysma van arteria femoralis communis met greffe
6188005;arthrotomie van de knie;6188005;arthrotomie van de knie
6190006;colopexie;6190006;colopexie
6195001;transurethrale drainage prostaatabces;6195001;transurethrale drainage prostaatabces
6200005;excisie van letsel van perineum;6200005;excisie van letsel van perineum
6221005;hechten van het colon;6221005;hechten van het colon
6274000;excisie glomustumor , extratemporaal;6274000;excisie glomustumor , extratemporaal
6295005;sequestrectomie van het bekken;6295005;sequestrectomie van het bekken
6307005;keratofakie;6307005;keratofakie
6337001;ligatuur van aortaboog;6337001;ligatuur van aortaboog
6355005;verwijderen van inwendige fixatie uit de radius;6355005;verwijderen van inwendige fixatie uit de radius
6358007;hechting van gewrichskapsel;6358007;hechting van gewrichskapsel
6384001;verwijderen van een device uit het digestieve systeem;6384001;verwijderen van een device uit het digestieve systeem
6385000;exploratie van discus;6385000;exploratie van discus
6402000;excisie van de ductus choledochus;6402000;choledochectomie
6403005;verlengen van handspier;6403005;verlengen van handspier
6419003;excisie van een diepe subfasciale tumor ter hoogte van de elleboog;6419003;excisie van tumor van de elleboog diepe subfasciale
6438007;exploratie van het ciliair lichaam;6438007;exploratie van het ciliair lichaam
6444006;enlargement of fornix;6444006;enlargement of fornix
6465000;incisie en drainage van het glenohumeraal gewricht omwille van infectie;6465000;arthrotomie van het glenohumeraal gewricht met drainage omwille van infectie
6486000;curettage van sclera;6486000;curettage van sclera
6487009;peespulley reconstructie thv de hand met peesprothese;6487009;peespulley reconstructie thv de hand met peesprothese
6499002;tsuge operatie omwille van macrodactylie van de vinger;6499002;tsuge operatie omwille van macrodactylie van de vinger
6527005;endoscopische fimbriectomie volgend Uchida met tubaire ligatie;6527005;endoscopische fimbriectomie volgend uchida met tubaire ligatie
6535008;excisie van een cyste van de hand;6535008;excisie van de hand
6536009;implantatie van tricuspidal klep met weefsel greffe;6536009;implantatie van tricuspidal klep met weefsel greffe
6563005;transpositie van handspier;6563005;transpositie van handspier
6567006;commissurotomie van pulmonaalklep met transveneuze ballon;6567006;commissurotomie van pulmonaalklep met transveneuze ballon
6601003;verwijderen vreemd lichaam uit axilla;6601003;verwijderen van vreemd lichaam uit axilla
6634001;destructie van hemorro ï den , intern;6634001;destructie van hemorro ï den , intern
6670003;sluiten van externe fistel van trachea;6670003;sluiten van externe fistel van trachea
6682007;reimplantatie van geamputeerd oor;6682007;reimplantatie van geamputeerd oor
6708002;intrauterine cordocentesis;6708002;cordocentese
6712008;doorprikken van nagel;6712008;doorprikken van nagel
6719004;incisie van het femur;6719004;incisie van het femur
6722002;nefrolithotomie voor steenextractie;6722002;nefrolithotomie voor steenextractie
6726004;transabdominale drainage van appendiculair abces;6726004;drainage van appendiculair abces langs abdominale weg
6727008;excisie van een botletsel ter hoogte van de humerus;6727008;excisie van van de humerus
6737003;spoelen van ventrikelshunt;6737003;spoelen van ventrikelshunt
6745008;indirecte laryngoscopie met verwijderen van vreemd voorwerp;6745008;indirecte laryngoscopie met verwijderen van vreemd voorwerp
6759001;transthoracale oesofago - jejunostomie;6759001;transthoracale oesofago - jejunostomie
6760006;excisie van een letsel ter hoogte van een falanx van de voet;6760006;excisie van een falanx van de voet
6774004;sluiten van tracheostomie;6774004;tracheostomie sluiting
6776002;auriculair aneurysmectomie;6776002;auriculair aneurysmectomie
6779009;open behandeling van femorale epifysiolyse;6779009;open behandeling van femorale epifysiolyse
6794008;oppervlakkige zacht weefsel biopsie van de pols;6794008;biopsie weke delen van pols , oppervlakkige
6801000;resectie van het mesenterium;6801000;resectie van het mesenterium
6818001;excisie van de mondmucosa;6818001;excisie van de mondmucosa
6889000;inkorten van de sclera door plaatsen van een sclerale buckle;6889000;inkorten van de sclera door plaatsen van een sclerale buckle
6915004;stomach al liesbreukherstel van gastrostomie tempor en temporaire Brunschwig operation;6915004;stomach al liesbreukherstel van gastrostomie tempor en temporaire brunschwig operation
6948004;verwijderen van verkalking van handpees;6948004;verwijderen van verkalking van handpees
6967000;open reductie van de epifyse van de fibula;6967000;open reductie van epiphysiolyse van de fibula
6968005;cannulatie van cisterna chyli;6968005;cannulatie van cisterna chyli
6976007;craniocervicale fusie;6976007;craniocervicale fusie
7001008;incisie van het tongfrenulum;7001008;tongriemoperatie
7017002;ligatuur van vena jugularis interna;7017002;ligatuur van vena jugularis interna
7026004;pectoralis major peestranfer;7026004;pectoralis major peestranfer
7040003;adhesiolyse van ganglion;7040003;adhesiolyse van ganglion
7082004;reductie en inwendige fixatie van een fractuur van de hand;7082004;reductie van fractuur met inwendige fixatie
7098006;verwijderen van een vreemd voorwerp uit een wervel;7098006;verwijderen van een vreemd voorwerp uit een wervel
7105001;bosworth arthroplastiek voor acromioclaviculaire separatie;7105001;bosworth arthroplastiek voor acromioclaviculaire separatie
7122004;embolectomie van abdominale vene;7122004;embolectomie van abdominale vene
7171009;verkorten van ronde band;7171009;verkorten van ronde band
7177008;horizontale osteotomie onderkaak;7177008;horizontale osteotomie onderkaak
7218004;thombectomie vena cava met catheter via abdominale incisie;7218004;thombectomie vena cava met catheter via abdominale incisie
7223004;afbreken van colostomie;7223004;afbreken van colostomie
7232002;adrenalectomie van overblijvend weefsel;7232002;adrenalectomie van overblijvend weefsel
7239006;procto - sigmoiedoscopie voor dilatatie;7239006;procto - sigmoiedoscopie voor dilatatie
7246002;nierbiopsie;7246002;nier
7260000;open biopsie van de galblaas;7260000;open biopsie van de galblaas
7268007;injectie van vitreum substituut;7268007;injectie van vitreum substituut
7298000;fulguratie van de huid;7298000;fulguratie van de huid
7304009;adhysiolyse vaginaal;7304009;adhysiolyse vaginaal
7306006;partiele excisie van tibia en fibula;7306006;partiele excisie van tibia en fibula
7364007;complete ligatuur van vena femoralis;7364007;complete ligatuur van vena femoralis
7365008;ligatie van abdominale arterie;7365008;ligatie van abdominale arterie
7375006;bronchoscopie via tracheostomie met biopsie van bronchus;7375006;bronchoscopie via tracheostomie met biopsie van bronchus
7383000;anastomose van intra - thoracale arterie;7383000;anastomose van intra - thoracale arterie
7388009;herstel van fistel tussen greffe en darm;7388009;herstel van fistel tussen greffe en darm
7414004;intraoperatieve transluminele aorta plastie;7414004;intraoperatieve transluminele aorta plastie
7418001;vasthechten van fascia aan bot van de hand;7418001;vasthechten van fascia aan bot van handspier
7430007;cryotherapie van huidletsel met vloeibare stikstof;7430007;cryotherapie van huidletsel met vloeibare stikstof
7459007;revisie van arterioveneuze fistel met trombectomie en autologe greffe;7459007;revisie van arterioveneuze fistel met trombectomie en autologe greffe
7486007;herinsertie van spier;7486007;spierheraanhechting
7495004;liver stal liesbreukherstel van Stromeyer en h é patotomie Stromeyer;7495004;liver stal liesbreukherstel van stromeyer en h ? patotomie stromeyer
7534000;herstel perineourethroscrotale fistel;7534000;herstel perineourethroscrotale fistel
7541006;incisie en exploratie testis;7541006;incisie en exploratie testis
7553005;excisionele biopsie van het oog;7553005;excisionele biopsie van het oog
7556002;afbinden ureter;7556002;afbinden ureter
7562007;radioisotopen onderzoek van het endocriene stelsel;7562007;radioisotopen onderzoek van het endocriene stelsel
7621005;transplantatie van peritoneaal weefsel;7621005;transplantatie van peritoneaal weefsel
7642007;endarteri ë ctomie va abdominale arterie;7642007;endarteri ë ctomie van abdominale arterie
7663009;herstel van trauma van de oogbol;7663009;herstel van trauma van de oogbol
7664003;incisie van uitwendige gehoorgang;7664003;incisie van uitwendige gehoorgang
7709002;transfer van een vinger naar de contralaterale hand omwille van amputatie;7709002;transfer van een vinger naar de contralaterale hand omwille van amputatie
7750005;indirecte laryngoscopie met flexibele fiberoptische laryngoscoop met bioptiename;7750005;indirecte laryngoscopie met flexibele fiberoptische laryngoscoop met bioptiename
7775009;ligatie van abdominale variceuse vene;7775009;ligatie van abdominale variceuse vene
7782008;doornemen van ligament van de schouder;7782008;doornemen van ligament van de schouder
7797006;maag poliepectomie;7797006;maagpoliepectomie
7798001;conjunctivoplastie;7798001;conjunctivoplastie
7807006;excisie van ganglion van peesschede;7807006;excisie van ganglion van peesschede
7813002;oesofagojejunostomie met dundarminterpositie;7813002;oesofagojejunostomie met dundarminterpositie
7821008;marsupialisatie van buitenoor;7821008;marsupialisatie van buitenoor
7823006;herstel van kruisband van de knie;7823006;herstel van kruisband van de knie
7824000;vergroten bestaand atrium septum defect;7824000;vergroten bestaand atrium septum defect
7833003;endoscopisch verwijderen van letsel in de Wirsung;7833003;endoscopisch verwijderen van letsel in de wirsung
7891004;periurethrale suspensie;7891004;periurethrale suspensie
7898005;destructie van retinaletsel met cryotherapie;7898005;destructie van retinaletsel met cryotherapie
7937001;transplantatie van bijnier;7937001;transplantatie van bijnier
7981009;herstel endocardial cushion defect met weefselgreffe;7981009;herstel endocardial cushion defect met weefselgreffe
7989006;verwijderen van een heupprothese;7989006;verwijdering van heupprotese
8020008;arthroplastiek van de schouder met synthetische gewrichtsprothese;8020008;schouderverplaatsing
8021007;arthrotomie van de elleboog voor infectie met verwijderen van vreemd voorwerp;8021007;arthrotomie van de elleboog voor infectie met verwijderen van vreemd lichaam
8093000;transuretero - ureterostomie;8093000;transuretero - ureterostomie
8126004;transpositie van weefsel van de thoraxwand;8126004;transpositie van weefsel van de thoraxwand
8136007;nazicht litteken;8136007;nazicht litteken
8142006;rhinoplastie volgens Weir;8142006;rhinoplastie volgens weir
8152005;verwijderen van inwendige fixatie van de ulna;8152005;verwijderen van inwendige fixatie van de ulna
8174004;Roux - en - Y cholecysto - enterostomie;8174004;roux - en - y cholecysto - enterostomie
8180007;coloscopie met fiberscoop doorheen colostomie;8180007;coloscopie met fiberscoop doorheen colostomie
8189008;parti ë le penisamputatie;8189008;parti ë le penisamputatie
8192007;herstel van enterocoele via vaginale weg;8192007;herstel van enterocoele via vaginale weg
8194008;sluiten van pyelocutane fistel;8194008;sluiten van pyelocutane fistel
8215004;lisfranc schouderdesarticulatie;8215004;lisfranc schouderdesarticulatie
8223002;osseuse labyrinthectomie;8223002;osseuse labyrinthectomie
8232000;infiltratie van ganglion cyste;8232000;infiltratie van ganglion cyste
8255002;herstel van filterende bleb met sutuur;8255002;herstel van filterende bleb met sutuur
8259008;insertie van een botstimulator in de scapula;8259008;insertie van een botstimulator in de scapula
8290005;ge ï nduceerde cardioplegie;8290005;cardioplegie
8305008;verwijderen van corpus alienum uit het rectum onder narcose;8305008;verwijderen vreemd voorwerp uit het rectum onder narcose
