snomed b id;snomed b term;thot id;thot term
29828005;excisie van letsel ter hoogte van de lip;29828005;lipletselexcisie
29872008;fijne naaldbiopsie van de schildklier;29872008;dunnenaaldaspiratie van schildklier
29993007;polsarthroscopie met excisie TFCC;29993007;polsarthroscopie met excisie tfcc
30036002;excisie van letstel van masto ï d;30036002;excisie van letstel van masto
30106009;gesloten reductie van alveolaire mandibula fraktuur;30106009;gesloten reductie alveolaire fractuur mandibula
30120002;excisie van letsel ter hoogte van het zachte verhemelte;30120002;excisie van van zacht gehemelte
30123000;percutaan herstelatrium septum defect met prothese;30123000;herstel atriaal septum defect met prothese materiaal via gesloten techniek
30129001;revisie van arteri ë le anastomose;30129001;revisie van anastomose van arterie
30215008;sluiten van een slokdarmfistel;30215008;herstel van slokdarmfistel
30253003;dilatatie urethra;30253003;urethradilatatieverrichting
30374004;excisie van de huig;30374004;uvulectomie
30391000;urethrale meatotomie ( OTIS );30391000;urethrameatotomie
30457000;katheterisatie van de vena renalis;30457000;katheterisatie van vena renalis
30541003;re ï nsertie van distale bicepspees met peesgreffe;30541003;re ï nsertie van distale bicepspees met greffe
30831008;peritoneal liesbreukherstel van de en p é riton é al Transposition;30831008;transplantatie van peritoneaal weefsel
30957007;NMR orbita;30957007;nmr orbita
30998000;transplantatie van de fascia van de hand;30998000;greffen van fascia van de hand
31048008;gastrotomie voor hechten van gastro - oesofagale laceratie;31048008;gastrotomie voor hechten van laceratie
31061008;d é bridement van open fractuur van de humerus;31061008;debridement an een open fractuur
31197001;destructie van letsel van de cervix uteri;31197001;destructie van laesie van cervix
31222007;paracentese van de voorste oogkamer;31222007;voorste kamer paracentesis
31232000;biopsie van de trachea;31232000;biopsie trachea
31343006;biopsie van de speekselklier;31343006;biopsie van speekselklier
31432002;functionele endoscopische sinus chirurgie ( FESS );31432002;functionele endoscopische sinus chirurgie ( fess )
31705006;extractie van een cataract door middel van rotoextractie met aspiratie via posterieure route;31705006;extractie van cataract door middel van rotoextractie met aspiratie via posterieure route
31736003;aanleggen van shunt tussen copora cavernosa en corpus spongiosum;31736003;constructie van shunt tussen copora cavernosa en corpus spongiosum
31757006;osteotomie van de tibia;31757006;osteotomie van tibia
31852007;plastie van buis van Eustachius;31852007;herstel van eustacian eustachius
31942007;transsectie van de n . occipitalis major;31942007;transsectie van n . occipitalis major
31951004;open reductie van luxatie van de knie;31951004;open reductie van luxatie van knie
32012009;radio - isotopen scan van het hoofd;32012009;radioisotopen scan van het hoofd
32057000;verwijderen van vreemd lichaam van de bursa van de hand;32057000;verwijderen van vreemd lichaam uit bursa van de hand
32189006;pubiotomie;32189006;symfysiotomie
32325005;inversie van een divertikel op de dunne darm;32325005;inversie van een dunne darm
32327002;excisie van letsel ter hoogte van de maag;32327002;maaglaesie excisie
32368006;doornemen van adhesies ter hoogte van de larynx;32368006;adhesiolyse van de larynx
32413006;harttranplantatie;32413006;harttransplantaat
32495000;cranioplastie;32495000;cranioplastiek
32534001;biopsie van de milt;32534001;biopsie milt
32661007;transfer van de tibialis anterior pees naar tarsaal bot;32661007;transfer van tibialis anterior pees naar tarsaal bot
32675000;ligatie van vene;32675000;ligatuur van vene
32745000;verwijderen middenoorimplant;32745000;middenoorprotheseverwijdering
32774009;pancreas biopsie;32774009;biopsie van pancreas
33253004;open tenotomie van de voet extensoren;33253004;open tenotomie van extensorpees van voet
33349003;aanleggen van arteria carotis - arteria subclavia shunt;33349003;carotid - subclavian bypass
33496007;mammoplastie;33496007;reconstructie van borst
33507007;transanale resectie van maligne rectumtumor;33507007;excisie van maligne neoplasma van rectum
33546009;manuele reductie van een gesloten schapho ï doperilunaire fractuurluxatie;33546009;reductie van een gesloten schapho ? doperilunaire fractuurluxatie luxatie
33630008;gesloten reductie van radius en ulnafractuur;33630008;gesloten reductie van fractuur
33756006;parti ë le adrenalectomie;33756006;gedeeltelijke adrenalectomie
33774002;reductie en inwendige fixatie van een ulnafractuur;33774002;reductie van fractuur met inwendige fixatie
33901004;herstel van buitenoor;33901004;otoplastiek
33946003;plaatsen van botgreffes in het scafo ï d;33946003;plaatsen van botgreffes in het scafo
33951009;excisie van letsel van trachea;33951009;trachealetselexcisie
34163007;revisie van arterioveneuze fistel met trombectomie en niet - autologe greffe;34163007;revisie van arterioveneuze fistel met trombectomie en autologe greffe
34249006;herstel van de nier;34249006;nefroplastiek
34303000;herstel van de fascia van de hand met peesgreffe;34303000;herstel van fascia met peesgreffe
34444003;Herstel ostium secundum;34444003;herstel ostium secundum defect
34491005;excisie van diepe intramusculaire tumor van de elleboog;34491005;excisie van tumor van de elleboog diepe intramusculaire
34574008;endoscopisch vernietigen van letsel van de sfincter van Oddi;34574008;endoscopische destructie van letsel van de sfincter van oddi
34645006;excisie van een letsel van de plexus choro ï deus;34645006;excisie van letsel van plexus choroideus
34646007;pericardiectomie;34646007;pericardexcisie
34685000;amputatie van een straal van de hand;34685000;amputatie van vinger
34697004;openen van de fossa pterygopalatina;34697004;incisie van de pterygopalatinale fossa
34817003;sluiten van rectaal stoma µ;34817003;sluiten van rectaal stoma ?
34945008;angiografie van het hart;34945008;angiocardiografie
35009002;destructie van letsel van de retina;35009002;destructie retinaal letsel
35139005;verwijderen van vreemd lichaam ter hoogte van de nier via incisie;35139005;verwijderen van vreemd voorwerp van de nier via incisie
35249003;NMR aangezicht;35249003;nmr aangezicht
35356006;oppervlakkige biopsie van zacht weefsel van de bovenarm;35356006;biopsie van zacht weefsel van de bovenarm , oppervlakkige
35634001;cranectomie met excisie van botletsel ter hoogte van de schedel;35634001;cranectomie met excisie van botletsel ter hoogte van schedel
35646002;excisie van letsel van de huid;35646002;huidletselexcisie
35653006;endarteri ë ctomie van aorta ascendens;35653006;endarterectomie van aorta ascendens
35860002;nageling;35860002;bevestiging , intramedullaire
35887003;excisie van letsel van ovarium;35887003;excisie van eierstoklaesie
35892001;hechten van geperforeerd duodenumulcus;35892001;geperforeerde duodenumulcus overhechten
36006002;arteri ë le axillo - femoro - femorale veneuze bypass greffe;36006002;axillo - femoro - femorale bypass met vena
36007006;neuroplastie van een majeure perifere zenuw van de plexus lumbalis;36007006;zenuwherstel van de plexus lumbalis
36384005;excisie van letsel van cervix uteri;36384005;excisie van baarmoederhalslaesie
36453007;verdelen van spier;36453007;spierloslating
36503003;blaasbiopsie;36503003;biopsie van blaas
36507002;arthrotomie en exploratie van het CMC gewricht;36507002;arthrotomie en exploratie van het cmc gewricht
36508007;duodenalal liesbreukherstel van l é sion en duod é num of;36508007;duodenalal liesbreukherstel van l ? sion en duod ? num of
36732002;pyelolithotomie;36732002;niersteenverwijdering
36938005;tattoe ë ren van de huid;36938005;tattoe ë ren van huidletsel
36939002;open reductie van fractuur van de femur;36939002;open reductie van fractuur
36962000;arthrodese met autogreffe van interphalangeaal gewricht van een vinger met interne fixatie;36962000;arthrodese van interphalangeaal gewricht van een vinger met interne fixatie met autogreffe
36969009;plaatsing van stent in coronaire arterie;36969009;coronaire arteriestentplaatsing
37011005;directe trombectomie van de vena iliaca communis via abdominale en been incisie;37011005;directe trombectomie van vena iliaca via abdominale en been incisie
37090007;arteriografie van placenta;37090007;placentografie
37142003;open reductie van fractuur van de ulna;37142003;open reductie van fractuur
37208002;verwijderen van inwendige fixatie van de radius en ulna;37208002;verwijdering van interne fixatie van de radius en ulna
37210000;afbinden van de ductus paroticus;37210000;ligatie van ductus parotideus
37236007;dermobrasie;37236007;huidabrasie
37391002;complete avulsie van de n . facialis ( VII );37391002;complete avulsie van de n . facialis ( vii )
37403009;ERCP met papillotomie;37403009;ercp met papillotomie
37444005;fasciotomie van het flexorcompartiment van de onderarm;37444005;decompressie fasciotomie van de onderarm
37576003;oesofagoscopie met excisie van letsel;37576003;excisie van slokdarmletsel
37596006;d é bridement van open fractuur van de ulna;37596006;debridement an een open fractuur van ulna
37625005;Herstel entropion;37625005;entropion herstel
37741003;excisie van laesie van de voorste oogsegment;37741003;excisie van van het voorste oogsegment
37848002;herstel van de peesschede;37848002;hechting van peesschede
37862009;Incisie met openen van de cortex van de pols;37862009;incisie van de pols
38083004;herstel nasofaryngeale atresie;38083004;herstel van nasofaryngeale atresie
38162008;desarticulatie van de heup;38162008;heupamputatie
38210002;ligatuur van een abnormale vene en de vena cava superior;38210002;ligatuur van abnormale vene en de vena cava superior
38249004;herstel van intra - abdominale arterie met veneuze greffe;38249004;herstel met veneuze greffe van de intra - abdominale arterie
38255009;lokale destructie van een letsel van de elleboog;38255009;lokale destructie van van de elleboog
38260008;tromboendarteri ë ctomei van abdominale arterie;38260008;tromboendarteri ? ctomei van abdominale arterie
38443001;Vaginale implantatie van radium;38443001;radium implantaat in vagina
38737004;rectum sal liesbreukherstel van tissu en rectum of;38737004;transplantatie van rectumweefsel
39136009;revisie van de gastro - jejunostomie;39136009;herschikken van jejunostomie
39153002;conjunctivoplastie met herstel van de fornix;39153002;reconstructie van conjunctiva douglasholte
39225006;excisie van een letsel ter hoogte van de achtervoet;39225006;excisie van de achtervoet
39398003;herstel van fistel van pleura;39398003;sluiten van fistel
39448003;radicale resectie van een tumor van de weke delen van de voet;39448003;radicale resectie van de voet
39558001;debridement van een open fractuur van een falanx van de hand;39558001;d é bridement van open fractuur van falanx van de hand
39570002;lokale destructie van een letsel van het heupgewricht;39570002;lokale destructie van van de heup
39647001;neuroplastie van grote tak van plexus brachialis;39647001;zenuwherstel van de plexus brachialis
39649003;parti ë le excisie van de proximale tibia;39649003;partiele excisie van proximale tibia
39779003;resectie of atticum;39779003;verwijderen van pars flaccida van voorwand van het middenoor
39845007;colporrafie anterior of voorste vaginawand herstel;39845007;anterieure colporafie
39887009;katheter - trombectomie van arteria carotis via nek incisie;39887009;trombectomie met katheter van arteria carotis via nek incisie
40007000;herstel van defect van de ulna met autogreffe;40007000;herstel van een radiusdefect met autologe greffe
40219000;bevalling met behulp van Malstr ö ms vacuumextractie met episiotomie;40219000;geboorte met behulp van malstr ö ms vacuumextractie met episiotomie
40234006;hemi - gastrectomie;40234006;hemigastrectomie
40362001;neuroplastie van een grote perifere zenuw van het been;40362001;zenuwherstel van de benen
40390002;excisie van iliacale lymfeknopen;40390002;excisie van iliacale lymfeklieren
