SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
78002002;Contrast dacryocystogram;contrast dacryocystogram;contrast dacryocystogram;contrast dacryocystogram
78644009;Neopterin measurement;neopterine meting;neopterine meting;neopterin -
78670005;Diagnostic radiography of all fingers;Diagnostische radiografie van alle vingers;Diagnostische radiografie van alle vingers;schedelr ö ntgenfoto vingers
79076007;Prosthetic readjustment;prothetische aanpassing;prothetische aanpassing;prosthetisch readjustment
79572004;Choledocholithotripsy;Choledocholithotripsy;Choledocholithotripsy;choledocholithotripsy
79779006;Patient discharge, deceased, no autopsy;ontlading pati ë nt , overleden , geen autopsie;ontlading pati ë nt , overleden , geen autopsie;pati ë nten deceased , autopsie
80332008;Phleborheography;Phleborheography;Phleborheography;phleborheography
81451007;Donaldson stereophotography;Donaldson stereofotografie;Donaldson stereofotografie;donaldson stereophotography
82343008;HLA-DQ serotyping;HLA - DQ serotypering;HLA - DQ serotypering;hla - dq serotypering
82463000;Vidianectomy;Vidianectomy;Vidianectomy;vidianectomy
82480001;Astragalectomy;Astragalectomy;astragalectomie;astragalectomy
82681007;Androstenedione measurement;androstenedione meting;androstenedione meting;androstenedione -
82688001;Removal of ectopic fetus;Verwijdering van buitenbaarmoederlijke foetus;Verwijdering van buitenbaarmoederlijke foetus;ectopische zwangerschapsbe ë indiging
82766007;Medical testimony;medische getuigenis;medische getuigenis;biomedische testimony
83429007;Serialography, multi-plane;Serialography , multi - plane;Serialography , multi - plane;serialography , multi - vlak
83574003;Sorondo-FerrÃ© hindquarter operation;Sorondo - Ferra © achtervoet operatie;Sorondo - Ferra © achtervoet operatie;sorondo , ferr ã© hemipelvectomie
83706000;Robert Jones bandaging;Robert Jones zwachtelen;Robert Jones zwachtelen;roberts jonesprote verband
83877004;Phlebogoniostomy;Phlebogoniostomy;Phlebogoniostomy;phlebogoniostomy
84282008;Hemorrhoidectomy by simple ligature;Hemorrhoidectomy door eenvoudige ligatuur;Hemorrhoidectomy door eenvoudige ligatuur;hemorro ï denligatuur
84456001;Saucerization of rectum;Saucerization van rectum;Saucerization van rectum;saucerization rectum
84604002;Sigmoid colectomy;sigmoid colectomy;sigmoid colectomy;sigmo ï dectomie
84675000;Bone histomorphometry;bothistomorfometrie;Bothistomorfometrie;bot histomorphometry
84688002;Placing cribguard;Het plaatsen van cribguard;Het plaatsen van cribguard;leggen cribguard
84962002;Rhinocheiloplasty;Rhinocheiloplasty;Rhinocheiloplasty;rhinocheiloplasty
85056003;Chlorazepate dipotassium measurement;Clorazepaat dikalium meting;Clorazepinezuur dikalium meting;chlorazepate dipotassium -
85199006;Mediastinal pneumogram;mediastinale pneumogram;mediastinale pneumogram;mediastinaal pneumogram
85215005;Cytotoxicity assay;cytotoxiciteitstest;cytotoxiciteitstest;cytotoxicity -
85340000;Polarographic measurement;polarografische meting;polarografische meting;polarographic -
85732008;Radiculectomy;Radiculectomy;Radiculectomy;radiculectomy
86171007;Determinative histochemistry for enzymes;Bepalend histochemie enzymen;Bepalend histochemie enzymen;determinative histochemistry voor bevindingen
86515003;Premarital counseling;voorhuwelijkse begeleiding;voorhuwelijkse begeleiding;premarital consultatie
87258008;Ureteropexy;Ureteropexy;Ureteropexy;ureteropexy
87338009;Tracheography;Tracheography;Tracheography;tracheography
87389009;Epiplorrhaphy;Epiplorrhaphy;Epiplorrhaphy;epiplorrhaphy
87635003;Enteroentectropy;Enteroentectropy;Enteroentectropy;enteroentectropy
87852001;Vocational retraining;omscholing;beroepsrevalidatie;carri è re retraining
87879002;Cholangiocholangiostomy;Cholangiocholangiostomy;Cholangiocholangiostomy;cholangiocholangiostomy
88054001;Cardiotopometry;Cardiotopometry;cardiotopometrie;cardiotopometry
88655004;Repair of varicocele;Reparatie van varicocele;Reparatie van varicocele;varicok è leherstel
88786001;Operculectomy;operculectomy;operculectomy;operculectomy
89226006;Fibrinogen inhibitor assay;Fibrinogeen remmermeting;Fibrinogeen remmermeting;fibrogeendefici anticoagulans
90042000;Encainide measurement;encainide meting;encainide meting;enca ï nide -
90231002;Catecholamines, fractionation measurement, urine;Catecholamines , fractionering meting , urine;Catecholamines , fractionering meting , urine;catecholamines , fractionation ne urine
90278001;Secluding patient;secluding pati ë nt;secluding pati ë nt;secluding pati ë nt
90287005;Thalamectomy;Thalamectomy;Thalamectomy;thalamectomy
90491003;Antibody capture EIA test;Antilichaam capture EIA - test;Antilichaam capture EIA - test;antilichaamdefici capture exercise -
91047000;Retinoids measurement;retino ï den meting;retino ï den meting;retinoids -
91160008;Transcricoid bronchography;Transcricoid bronchografie;Transcricoid bronchografie;transcricoid bronchogram
91172002;Hypnodrama;Hypnodrama;Hypnodrama;hypnodrama
91400004;Bisection;het in twee ë n delen;Bissectrice;bisection
91402007;Salabrasion;Salabrasion;Salabrasion;salabrasion
91644008;Neurectasis;Neurectasis;Neurectasis;neurectasis
91658005;Phenylbutazone measurement;fenylbutazon meting;fenylbutazon meting;phenylbutazone -
103730004;Cryocardioplegia;Cryocardioplegia;Cryocardioplegia;cryocardioplegia
103802005;Kallikrein assay;kallikre ï ne assay;kallikre ï ne assay;kallikrein -
103804006;Factor V inhibitor assay;Factor V remmermeting;Factor V remmermeting;defici anticoagulans
103808009;Factor XII inhibitor assay;Factor XII remmermeting;Factor XII remmermeting;defici anticoagulans
103854000;Thromboglobulin measurement;tromboglobuline meting;tromboglobuline meting;tromboglobuline -
103855004;Thrombomodulin measurement;thrombomoduline meting;thrombomoduline meting;thrombomodulin -
103916001;Jk3 blood group typing;JK3 bloedgroep typering;JK3 bloedgroep typering;jk3 bloedgroepbepaling
103967003;Antibody titration;titratie van antilichamen;titratie van antilichamen;antilichaamdefici titration
104071009;Rhogam screen;Rhogam scherm;Rhogam scherm;rhogam beeldscherm
104081008;Blood product reservation;Bloedproduct reservering;Bloedproduct reservering;serum reservation
104234003;Gradient strip susceptibility test;Gradient strip gevoeligheid - test;Gradient strip gevoeligheid - test;gradi ë nt strip gevoeligheidstest
104248003;Eutrophication;eutrofi ë ring;Eutrofi ë ring;eutrophication
104341007;Complement c1r2+c1s2 measurement;Aanvulling c1r2 + c1s2 meting;Aanvulling c1r2 c1s2 meting;complementdefici c1r2 en c1s2 -
104342000;Complement clr2-cls2 measurement;Aanvullen Clr2 - cls2 meting;Aanvullen Clr2 - cls2 meting;complementdefici clr2 - cls2 -
104343005;Complement IC3 measurement;Aanvulling IC3 meting;Aanvulling IC3 meting;complementdefici ic3 -
104349009;Complement C3a measurement;Aanvullen C3a meting;Aanvullen C3a meting;complementdefici c3a -
104350009;Complement C3b measurement;Aanvullen C3b meting;Aanvullen C3b meting;complementdefici c3b - -
104351008;Complement C3c measurement;Aanvullen C3c meting;Aanvullen C3c meting;complementdefici c3c -
104352001;Complement C3d measurement;Aanvullen C3d meting;Aanvullen C3d meting;complementdefici c3d -
104354000;Complement C3pa measurement;Aanvullen C3pa meting;Aanvullen C3pa meting;complementdefici c3pa -
104356003;Complement C4a measurement;Aanvullen C4a meting;Aanvullen C4a meting;complementdefici c4a -
104357007;Complement C4b binding protein measurement;Aanvullen C4b bindend eiwit meting;Aanvullen C4b bindend eiwit meting;complementdefici c4b bindend eiwit
104358002;Complement C4d measurement;Aanvullen C4d meting;Aanvullen C4d meting;complementdefici c4d -
104359005;Complement C5a measurement;Aanvulling C5a meting;Aanvulling C5a meting;complementdefici c5a -
104368007;Complement decay accelerating factor measurement;Complement verval versnellende factor meting;Complement verval versnellende factor meting;complementdefici cari ë s accelerating dfactor
104369004;Complement iC3B receptors measurement;Aanvullen iC3b receptoren meting;Aanvullen iC3b receptoren meting;complementdefici ic3b receptors -
104371004;Complement C3d-C3d+GG-IC3b receptors measurement;Aanvullen C3d - C3d + GG - IC3b receptoren meting;Aanvullen C3d - C3d GG - IC3b receptoren meting;complementdefici c3d - c3d en gg - ic3b receptors -
104398000;Acetylcholine receptor modulating antibody measurement;Acetylcholine receptor modulerende antilichaam meting;Acetylcholine receptor modulerende antilichaam meting;acetylcholine receptorblokkerende modulating antistof
104415000;HLA-Dw serotyping;HLA - Dw serotypering;HLA - Dw serotypering;hla - dw serotypering
104416004;HLA-DP serotyping;HLA - DP serotypering;HLA - DP serotypering;hla - dp serotypering
104466005;Acyl-CoA dehydrogenase measurement;Acyl - CoA dehydrogenase meting;Acyl - CoA dehydrogenase meting;defici ë ne
104471003;Adenosine deaminase measurement;Adenosinedeaminase meting;Adenosinedeaminase meting;ada -
104473000;Adenosine monophosphate deaminase measurement;Adenosinemonofosfaat deaminase meting;Adenosinemonofosfaat deaminase meting;adenosine monophosphate defici -
104476008;Adenylosuccinate lyase measurement;Adenylosuccinate lyase meting;Adenylosuccinate lyase meting;adenylosuccinate lyasedefici -
104479001;Alanine measurement;alanine meting;alanine meting;alanine -
104480003;Alanine aminopeptidase measurement;Alanine aminopeptidase meting;Alanine aminopeptidase meting;alanine aminopeptidase
104491005;Aliphatic carboxylate C10-C26 measurement;Alifatische carboxylaat C10 - C26 meting;Alifatische carboxylaat C10 - C26 meting;alifatische carboxylate c10 - c26 -
104496000;Apolipoprotein measurement;apolipoprote ï ne meting;apolipoprote ï ne meting;apolipoprote ï ne
104515002;Androstanediol glucuronide measurement;Androstanediol glucuronide meting;Androstanediol glucuronide meting;androstanediol glucuronide -
104518000;Androstenediol measurement;androstenediol meting;androstenediol meting;androstenediol -
104522005;Angiotensinogen measurement;angiotensine meting;angiotensine meting;angiotensinogen -
104524006;Arginase measurement;arginase meting;arginase meting;arginase -
104528009;Apolipoprotein LPA measurement;Apolipoprote ï ne LPA meting;Apolipoprote ï ne LPA meting;apolipoprote ï lpa -
104529001;Apolipoprotein LPQ measurement;Apolipoprote ï ne LPQ meting;Apolipoprote ï ne LPQ meting;apolipoprote ï lpq -
104532003;Apolipoproteins C measurement;Apolipoprote ï nen C meting;Apolipoprote ï nen C meting;apolipoprote ï ne c
104533008;Apolipoproteins E measurement;Apolipoprote ï nen E meting;Apolipoprote ï nen E meting;apolipoprote ï ne e
104534002;Argininosuccinate lyase measurement;Argininosuccinaatsynthetase lyase meting;Argininosuccinaatsynthetase lyase meting;argininosuccinaat - lyasedefici -
104535001;Argininosuccinate measurement;argininosuccinaatsynthetase meting;argininosuccinaatsynthetase meting;argininosuccinaat -
104536000;Argininosuccinate synthase measurement;Argininosuccinaatsynthetase synthase meting;Argininosuccinaatsynthetase synthase meting;argininosuccinaatdefici ë ne
104557008;Biopterin measurement;biopterine meting;biopterine meting;biopterin -
104571000;Cardiolipins measurement;cardiolipinen meting;cardiolipinen meting;cardiolipins -
104574008;Carnosine measurement;carnosine meting;carnosine meting;carnosine -
104591007;Cholecystokinin measurement;cholecystokinine meting;cholecystokinine meting;cholecystokinin -
104592000;Choleglobin measurement;Choleglobin meting;Choleglobin meting;choleglobin -
104593005;Cholestanol measurement;cholestanol meting;cholestanol meting;cholestanol -
104598001;Chymopapain measurement;chymopapa ï ne meting;chymopapa ï ne meting;chymopapa ï ne ne
104617000;Cyanmethemoglobin measurement;Cyanmethemoglobin meting;Cyanmethemoglobin meting;cyanmethemoglobin -
104622000;Cystinyl aminopeptidase measurement;Cystinyl aminopeptidase meting;Cystinyl aminopeptidase meting;cystinyl aminopeptidase
104624004;Dehydroepiandrosterone measurement;dehydroepiandrosteron meting;dehydroepiandrosteron meting;dehydroepiandrosterone -
104630004;Deoxyhemoglobin measurement;deoxyhemoglobin meting;deoxyhemoglobin meting;deoxyhemoglobin -
104631000;Deoxypyridinoline measurement;deoxypyridinoline meting;deoxypyridinoline meting;deoxypyridinoline -
104638006;Dihydrofolate measurement;dihydrofolaat meting;dihydrofolaat meting;dihydrofolate -
104640001;Dihydrolipoamide dehydrogenase measurement;Dihydrolipoamide dehydrogenase meting;Dihydrolipoamide dehydrogenase meting;nadh - cytochroom - b5 - reductasedefici ë ne
104642009;Dihydropteridine reductase measurement;Dihydropteridine meting reductase;Dihydropteridine meting reductase;dihydropteridinereductasedefici -
104644005;Dipalmitoylphosphatidylcholine measurement;dipalmitoylfosfatidylcholine meting;dipalmitoylfosfatidylcholine meting;dipalmitoylphosphatidylcholine -
104648008;Elastase 2 measurement;Elastase 2 meting;Elastase 2 meting;elastase cellymfotroop -
104651001;Enteropeptidase measurement;Enterokinase meting;Enterokinase meting;enteropeptidase -
104653003;Epiandrosterone measurement;epiandrosteron meting;epiandrosteron meting;epiandrosterone -
104655005;Epitestosterone measurement;epitestosterone meting;epitestosterone meting;epitestosterone -
104656006;Ergocalciferol measurement;ergocalciferol meting;ergocalciferol meting;ergocalciferol -
104658007;Ethanolamine measurement;ethanolamine meting;ethanolamine meting;ethanolamine -
104659004;Ethylmalonate measurement;ethylmalonaat meting;ethylmalonaat meting;ethylmalonate -
104662001;Fibronectin measurement;fibronectine meting;fibronectine meting;fibronectin -
104669005;Glycated protein measurement;Geglyceerd eiwit meting;Geglyceerd eiwit meting;glycated eiwit
104672003;Fumarase measurement;fumarase meting;fumarase meting;fumarase -
104674002;Fumarylacetoacetate measurement;fumarylacetoacetaat meting;fumarylacetoacetaat meting;fumarylacetoacetate -
104678004;Galactosylgalactosylglucosylceramidase measurement;Galactosylgalactosylglucosylceramidase meting;Galactosylgalactosylglucosylceramidase meting;galactosylgalactosylglucosylceramidase -
104703003;Glutathione reductase measurement;reductase meting glutathion;reductase meting glutathion;glutathiondefici b5 -
104705005;Glutathione synthase measurement;Glutathion synthase meting;Glutathion synthase meting;glutathiondefici ë ne
104707002;Glycated albumin measurement;Geglyceerd albumine meting;Geglyceerd albumine meting;glycated albumine
104711008;Glycogen synthase measurement;Glycogeen synthase meting;Glycogeen synthase meting;defici ë ne
104712001;Glycolate measurement;glycolaat meting;glycolaat meting;glycolate -
104713006;Glycoproteins measurement;glycoprote ï nen meting;glycoprote ï nen meting;glycoproteins -
104721000;Hemopexin measurement;Hemopexin meting;Hemopexin meting;hemopexin -
104723002;Heptacarboxylporphyrin measurement;Heptacarboxyporphyrin meting;Heptacarboxylporphyrin meting;heptacarboxylporphyrin -
104724008;Hexachlorophene measurement;hexachlorofeen meting;hexachlorofeen meting;hexachlorophene -
104732000;Homocitrulline measurement;Homocitrulline meting;Homocitrulline meting;homocitrulline -
104733005;Homocysteine measurement;homocyste ï ne meting;homocyste ï ne meting;homocyste ï ne ne
