SNOMED conceptID;SNOMED term;Google translate vertaalde term;Matecat vertaling;thot vertaalde term medisch woordenboek + SNOMED be
42246001;Hepatojejunostomy;Hepatojejunostomy;Hepatojejunostomy;hepaticojejunostomie
42268006;Ileosigmoidostomy;Ileosigmoidostomy;iliosigmoideostomie;ileosigmo ï dostomie
42272005;Image analysis, quantitative;Beeldanalyse kwantitatieve;Beeldanalyse kwantitatieve;ogen , kwantitatief
42687005;Lymphangiogram;lymphangiogram;lymphangiogram;lymfangiografie
43102005;Acromionectomy;Acromionectomy;Acromionectomy;acromionectomie
43196001;Ileocolotomy;Ileocolotomy;Ileocolotomy;incisie van het ileum en colon
43802008;Thermocautery;Thermocautery;Thermocautery;thermocautery
44307002;Hysterolysis;Hysterolysis;Hysterolysis;hysterolyse
44850001;Presacral sympathectomy;presacrale sympathectomy;presacrale sympathectomy;presacrale sympathectomie
44884002;Azygography;Azygography;Azygography;venografie van vena azygos
44977009;Cytopathology procedure, cell block preparation;Cytopathologie procedure , celblok voorbereiding;Cytopathologie procedure , celblok voorbereiding;cytopathology interventie - blok voorbereiding
45052000;Abdominouterotomy;Abdominouterotomy;Abdominouterotomy;hysterotomie
45228002;Duodenoileostomy;Duodenoileostomy;Duodenoileostomy;duodeno - enterostomie
45357000;Reduction genioplasty;vermindering genioplasty;vermindering genioplasty;genioplastiek met reductie van de benige kin
45565001;Logotherapy;Logotherapie;Logotherapie;logotherapy
45610009;Division of carpals and metacarpals;Afdeling carpals en metacarpals;Afdeling carpals en metacarpals;doornemen van carpaal of metacarpaal bot
45669002;Cardio-omentopexy;Cardio - omentopexy;Cardio - omentopexy;gastro - omentopexie
45902006;Salpingo-oophororrhaphy;Salpingo - oophororrhaphy;Salpingo - oophororrhaphy;salpingo - o ö phororafie
46044009;Megavoltage radiation therapy;Megavoltage bestralingstherapie;Megavoltage bestralingstherapie;megavoltstraling therapie
46082001;Lateral orbitotomy;Lateral orbitotomy;Lateral orbitotomy;laterale orbitotomie
46144006;Microscan system test;Microscan systeemtest;Microscan systeemtest;microscan zenuwstelsel -
46643004;HLAR disk agar diffusion test;HLAR schijf agar diffusieproef;HLAR schijf agar diffusieproef;hlar orbiculus agardiffusiemethode
46797008;Bathing patient in isolette;Baden pati ë nt in isolette;Baden pati ë nt in isolette;baden van pati ë nt isolette
47074005;Ventriculocholecystostomy;Ventriculocholecystostomy;Ventriculocholecystostomy;ventriculocholecystostomy
47101004;Cardiotachometry;Cardiotachometry;Cardiotachometry;cardiotachometry
47110007;Complete sialoadenectomy;compleet sialoadenectomy;compleet sialoadenectomy;volledige excisie van de speekselklier
47356008;Inhibition test;remmingstest;remmingstest;inhibitie test
47477007;Ectopic parathyroidectomy;buitenbaarmoederlijke parathyro ï dectomie;buitenbaarmoederlijke parathyro ï dectomie;ectopische parathyroidectomie
47909001;Vestibulotomy;Vestibulotomy;Vestibulotomy;vestibulotomie
48035000;Traction maintenance;Traction onderhoud;Traction onderhoud;distractie onderhouden
48138001;Splenogram;Splenogram;Splenogram;splenogram
48148004;Quantitative photoplethysmography;kwantitatieve fotoplethysmografie;kwantitatieve fotoplethysmografie;kwantitatieve fotopletysmografie
48423005;Acoustic reflex testing;Stapediusreflex testen;Stapediusreflex testen;stapediaal reflex test
48577007;Leukovorin rescue;Leukovorin redding;Leukovorin redding;leukovorin rescue
48706002;Exophthalmometry;Exophthalmometry;Exophthalmometry;exophthalmometry
48783008;Choledochopancreatostomy;Choledochopancreatostomy;Choledochopancreatostomy;choledoco - pancreaticostomie
48835001;Esophagogastric fundoplasty;esofagogastrische fundoplasty;esofagogastrische fundoplasty;oesofagogastrofundoplastiek
49021007;Aneurysmotomy;Aneurysmotomy;Aneurysmotomy;aneurysmotomie
49209004;Subtotal gastrectomy;Subtotaal gastrectomy;Subtotaal gastrectomy;subtotale gastrectomie
49266009;Hydrocelectomy;Hydrocelectomy;hydroc è lectomie;hydrocolectomie
49586007;Appendicocecostomy;Appendicocecostomy;Appendicocecostomy;appendicocaecostomie
49913004;Ultrashort wave diathermy;Ultrakorte golfdiathermie;Ultrakorte golfdiathermie;ultrashort wave diathermie
50012009;Cecopexy;Cecopexy;Cecopexy;caecopexie
50282008;Simple scrotoplasty;Simple scrotoplasty;Simple scrotoplasty;eenvoudige scrotum reconstructie
50516000;Atomic emission measurement;Atomic emissiemeting;Atomic emissiemeting;atomic pet -
50877006;Salpingo-oophorostomy;Salpingo - oophorostomy;Salpingo - oophorostomy;salpingo - o ö phorostomie
50910004;C1q deviation test;C1q afwijkingsproef;C1q afwijkingsproef;c1q deviatie test
51006009;Echoencephalography;Echoencephalography;Echoencephalography;echo - encefalogram
51233000;Sigmoidostomy;Sigmoidostomy;Sigmoidostomy;sigmoiedostomie
51302004;Turbinectomy;Turbinectomy;Turbinectomy;conchotomie
51346007;Ileectomy;Ileectomy;Ileectomy;ileumresectie
51594005;Radical maxillary antrectomy;Radical bovenkaak antrectomy;Radical bovenkaak antrectomy;radicale anthrectomie
51683002;Radial keratotomy;Radial keratotomie;Radial keratotomie;radiale keratomie
51726004;Cervicothoracic sympathectomy;cervicothoracale sympathectomy;cervicothoracale sympathectomy;cervicothoracale sympathectomie
51968005;Sesamoidectomy;Sesamoidectomy;Sesamoidectomy;sesamoidectomie
52103001;Limited rhinoplasty;Limited neuscorrectie;Limited neuscorrectie;beperkte rhinoplastiek
52318007;Corneoscleral trephination;Corneoscleral trephination;Corneoscleral trephination;corneasclerale trepanatie
52440004;Serum immunoelectrophoresis;serum immuno;serum immuno;serum immuno - elektroforese
52566004;Clivogram;cladogram;Clivogram;clivogram
52667004;Sigmoidosigmoidostomy;Sigmoidosigmoidostomy;Sigmoidosigmoidostomy;sigmo ï dosigmo ï dostomie
52792009;Ultrasound cephalometrics;ultrasound cephalometrics;ultrasound cephalometrics;echografische cefalometrie
52998000;Pantalar arthrodesis;Pantalar artrodese;Pantalar artrodese;pantalaire arthrodese
53087005;Intrathoracic esophagocolostomy;intrathoracale esophagocolostomy;intrathoracale esophagocolostomy;intrathoracale oesofago - colostomie
53133001;Cecocoloplicopexy;Cecocoloplicopexy;Cecocoloplicopexy;cecocoloplicopexy
53145005;Lymphangiotomy;Lymphangiotomy;Lymphangiotomy;lymfangiotomie
53236004;Reorienting patient;herori ë nteren pati ë nt;herori ë nteren pati ë nt;reorienting pati ë nt
53304009;Parathyroidectomy;parathyro ï dectomie;parathyro ï dectomie;bijschildklierexcisie
53613004;Thoracolumbar sympathectomy;thoracolumbar sympathectomy;thoracolumbar sympathectomy;thoacolumbale sympathectomie
54033009;Cystourethroplasty;Cystourethroplasty;Cystourethroplasty;cystourethroplastie
54057009;Laryngotracheobronchoscopy;Laryngotracheobronchoscopy;Laryngotracheobronchoscopy;layngotracheobronchoscopie
54164009;Rectosigmoidectomy;Rectosigmoidectomy;Rectosigmoidectomy;rectosigmoiedectomie
54550000;Electroencephalogram;elektro - encefalogram;elektroencefalogram;eeg
54636000;Cardiomyopexy;Cardiomyopexy;Cardiomyopexy;cardiomyopexie
54640009;Aortography;Aortography;Aortography;aortogram
54657008;Hygiene education;hygi ë ne onderwijs;hygi ë ne onderwijs;uiterlijk ntenvoorlichting
54750003;Pyelorrhaphy;Pyelorrhaphy;Pyelorrhaphy;pyelorraphie
54810009;Voiding urethrocystography;plassen urethrocystography;plassen urethrocystography;cysto - urethrogram
55046007;Reamputation;Reamputation;Reamputation;reamputation
55106003;Apexcardiography;Apexcardiography;Apexcardiography;apexcardiografie
55272009;Dacryocystectomy;Dacryocystectomy;Dacryocystectomy;dacryocystectomie
55322005;Vital pulpotomy;Vital pulpotomy;Vital pulpotomy;vital pulpotomy
55454000;Spermatocystotomy;Spermatocystotomy;vesiculotomie;spermatocystotomy
55498000;Endotracheal bronchography;endotracheal bronchografie;endotracheal bronchografie;endotracheale bronchogram
55531006;Urethrostomy;Urethrostomy;Urethrostomy;urethrostomie
55670007;Endodontic procedure;Endodontic procedure;Endodontic procedure;endodontische verrichting
55737007;Synergism testing, disk dilution method;Synergisme testen , disk verdunningsmethode;Synergisme testen , disk verdunningsmethode;synergism test , orbiculus verdunningstechniek methode
55761000;Echogynography;Echosonography;Echogynography;echogynography
56023004;Nasal septotomy;nasale septotomy;nasale septotomy;nasale septotomie
56326001;Thromboplastin generation test with substitution;# NAAM ?;#NAAM?;thromboplastin generatie test met substitueren
56433002;Thyroidorrhaphy;Thyroidorrhaphy;Thyroidorrhaphy;thyro ï dorrhafie
56438006;Neuroanastomosis;Neuroanastomosis;Neuroanastomosis;anastomose
56577007;Mandibular coronoidectomy;mandibular coronoidectomy;mandibular coronoidectomy;coronoidectomie
56636003;Isodose computation for teletherapy;Isodose berekening voor teletherapie;Isodose berekening voor teletherapie;isodose computation voor teletherapy
56638002;Flow cytometric crossmatch;Flowcytometrische crossmatch;Flowcytometrische crossmatch;vloeien cytometric crossmatch
56757003;Scraping;schrapen;Scraper;curettage
56807000;Ureterolithotomy;Ureterolithotomy;Ureterolithotomy;ureterolithotomie
56857008;Serum neutralization test;Serumneutralisatietest;serumneutralisatietest;serum neutralization test
57071006;Sympathectomy;sympathectomy;sympathicectomie;sympathectomie
57151004;Cheilostomatoplasty;Cheilostomatoplasty;Cheilostomatoplasty;cheilostomatoplasty
57212002;Calico-ileoneocystostomy;Calico - ileoneocystostomy;Calico - ileoneocystostomy;koelzi - ileoneocystostomy
57214001;Effleurage;effleurage;effleurage;effleurage
57485005;Oxygen therapy;zuurstoftherapie;oxygeentherapie;zuurstofinhalatietherapie
57551006;Iridotasis;Iridotasis;Iridotasis;iridoasis
57569002;Opticociliary neurectomy;Opticociliary neurectomie;Opticociliary neurectomie;opticociliary neurectomie
57655007;Ureterosigmoidostomy;Ureterosigmoidostomy;Ureterosigmoidostomy;sigmoiedostomie
57922004;Laparoscopic pyloromyotomy;laparoscopische pyloromyotomy;laparoscopische pyloromyotomy;laparoscopische pyloromyotomie
58000006;Patient discharge;ontlading pati ë nt;ontlading pati ë nt;pati ë nten
58090001;Pancreaticocystoenterostomy;Pancreaticocystoenterostomy;Pancreaticocystoenterostomy;pancreaticocystoenterostomie
58113002;Complete upper denture;Compleet bovenprothese;Compleet bovenprothese;volledig bovenste kunstgebit
58191004;Simple sialodochoplasty;Simple sialodochoplasty;Simple sialodochoplasty;eenvoudige sialodochoplasty
58337008;Transorbital leukotomy;Transorbital leukotomy;Transorbital leukotomy;transorbitale leucotomie
58515002;Cryoleucotomy;Cryoleucotomy;Cryoleucotomy;cryoleucotomie
58707002;Oral hygiene instruction;Mondhygi ë ne instructie;Mondhygi ë ne instructie;mondhygi ë ne onderwijzen
58779000;Bioassay;bioassay;biotest;biologische assay
58809006;Osteoarthrotomy;Osteoarthrotomy;Osteoarthrotomy;osteoarthrotomy
58889009;Laserpexy;Laserpexy;Laserpexy;laserpexie
58992007;Complete patellectomy;compleet patellectomy;compleet patellectomy;patellectomie
59014001;Procainamide measurement;proca ï namide meting;proca ï namide meting;proca ï namide -
59108006;Injection;Injectie;Ge ï njecteerd;injectie
59214008;Reduction mammaplasty;vermindering mammaplasty;vermindering mammaplasty;borstverkleining
59254005;Water analysis;wateranalyses;wateranalyse;water - analyse
59851008;Electronystagmogram;Electronystagmogram;Electronystagmogram;elektronystagmogram
59911006;Tissue autoradiography;tissue autoradiografie;tissue autoradiografie;weefsel autoradiography
59912004;Pancreaticoduodenostomy;Pancreaticoduodenostomy;Pancreaticoduodenostomy;pancreatico - duodenostomie
60116007;Complement fixation titration;Complementbindingsreactie titratie;Complementbindingsreactie titratie;complementdefici darmophanging titration
60139001;Operative esophagogastroduodenoscopy;operative gastroscopie;operative gastroscopie;chirurgische duodenoscopie
60369001;Bathing patient;bathing pati ë nt;bathing pati ë nt;baden van pati ë nt
60463004;Salpingostomy;Salpingostomy;Salpingostomy;salpingostomie
60685002;Prostatocystotomy;Prostatocystotomy;Prostatocystotomy;prostatocystotomy
60800007;Bladder retraining;blaastraining;blaastraining;blaas retraining
60892005;Jejunojejunostomy;Jejunojejunostomy;Jejunojejunostomy;jejuno - jejunostomie
60953002;Lateral canthopexy;Lateral canthopexie;Lateral canthopexie;laterale canthopexie
60954008;Cervical esophagostomy;Cervical esophagostomy;Cervical esophagostomy;cervicale oesofagostomie
61151005;Cholecystopancreatostomy;Cholecystopancreatostomy;Cholecystopancreatostomy;cholecysto - pancreaticostomie
61223006;Torsion swing test with recording;# NAAM ?;#NAAM?;torsion veranderd test met spiercompartiment
61310001;Basic nutrition education;Basisvoeding onderwijs;Basisvoeding onderwijs;acridine voedingsstoornis ntenvoorlichting
61404002;Oophoropexy;Oophoropexy;Oophoropexy;o ö foropexie
61656001;Body function training activity;Lichaamsfunctie nascholingsactiviteit;Lichaamsfunctie nascholingsactiviteit;corpus functie opleidingsactiviteit
61718005;Image analysis, karyometry;Beeldanalyse karyometry;Beeldanalyse karyometry;ogen , karyometry
61732007;Trephine sclerectomy;trephine sclerectomy;trephine sclerectomy;sclerectomie met trepaan
61735009;Hepatoduodenostomy;Hepatoduodenostomy;Hepatoduodenostomy;hepato - duodenostomoie
61919008;Giving patient an enema;Giving pati ë nt een klysma;Giving pati ë nt een klysma;lavementtoediening
62013009;Ambulating patient;ambulating pati ë nt;ambulating pati ë nt;ambulating pati ë nt
62149008;Labyrinthotomy, osseous;Labyrinthotomy , ossale;Labyrinthotomy , ossale;osseuse labyrinthotomie
62306001;Suprahyoid lymphadenectomy;Suprahyoid lymphadenectomy;Suprahyoid lymphadenectomy;suprahyo ï d lymfedenectonomie
62381009;Water load test;load watertoets;load watertoets;waterbelastingstest
62582001;Nitrate reduction test;Nitraat reductie - test;Nitraatreductie -;nitraat reductie test
62894000;Electrocochleography;Electrocochleography;Electrocochleography;elektrocochleogram
63186001;Radical mastoidectomy;Radical masto ï dectomie;Radical masto ï dectomie;radicale masto ï dectomie
63407004;Episioproctotomy;Episioproctotomy;Episioproctotomy;episioproctotomy
63411005;Ouabain measurement;ouaba ï ne meting;ouaba ï ne meting;ouaba ï ne ne
63469004;Obstetric cephalometry;verloskundige Cephalometry;verloskundige Cephalometry;obstetrische cephalometrie
63671006;Bankhart capsulorrhaphy;Bankhart capsulorrhaphy;Bankhart capsulorrhaphy;bankart capsuloraphie
63771003;General actinotherapy;General actinotherapy;General actinotherapy;uv - lichttherapie
64108007;Blood unit processing;Bloedeenheid verwerking;Bloedeenheid verwerking;bloed - units - perceptiestoornis
64152004;Cinephotography of patient;Cinephotography van pati ë nt;Cinephotography van pati ë nt;cinephotography nao
64265001;Cerebral meningeorrhaphy;Cerebral meningeorrhaphy;Cerebral meningeorrhaphy;cerebrale meningeorafie
64356005;Hemimandibulectomy;Hemimandibulectomy;Hemimandibulectomy;hemimandibulectomie
64444005;Flow cytometry;flowcytometrie;Flowcytometrie;flow cytometrie
64562004;Hysterotrachelorrhaphy;Hysterotrachelorrhaphy;Hysterotrachelorrhaphy;hysterotrachelorraphie
64656002;Ventriculomyocardiotomy;Ventriculomyocardiotomy;Ventriculomyocardiotomy;ventriculomyocardiotomie
64738007;Cardiometry;Cardiometry;Cardiometry;cardiometry
64819008;Intracavitary radionuclide therapy;Intracavitaire radionuclidentherapie;Intracavitaire radionuclidentherapie;intracavitaire radionuclide - therapie
65756000;Vaginectomy;Vaginectomy;Vaginectomy;vaginectomie
65781002;Porteus mazes;Porteus doolhoven;Porteus doolhoven;porteus mazes
65854006;Reexcision;Reexcision;Reexcision;reexcision
65895009;Simple uroflowmetry;Simple uroflowmetrie;Simple uroflowmetrie;eenvoudige uroflowmetrie
65921008;Intestinal function education;Darmfunctie onderwijs;Darmfunctie onderwijs;intestinale functionele ntenvoorlichting
65954005;Hepaticocystoduodenostomy;Hepaticocystoduodenostomy;Hepaticocystoduodenostomy;hepaticocystoduodenostomy
66072009;Laryngostomy;Laryngostomy;Laryngostomy;laryngostomie
66195003;Scratch test;Scratch - test;krasproef;kras test
66238006;Radioreceptor assay;radioreceptorbepaling;radioreceptorbepaling;radioligandassay
66583008;Tenorrhaphy;Tenorrhaphy;Tenorrhaphy;tenorafie
66633009;Nephrocystanastomosis;Nephrocystanastomosis;Nephrocystanastomosis;nefrocystanastomose
66740000;Coloplication;Coloplication;coloplicatio;colonplicatuur
66951008;Carotid endarterectomy;Carotisendarterectomie;Carotisendarterectomie;caroticus endarteri ë ctomie
67057001;Phrenicectomy;Phrenicectomy;Phrenicectomy;phrenicectomie
67212000;Ileocystoplasty;Ileocystoplasty;Ileocystoplasty;ileocystoplastie
67311005;Sedimentation rate, Wintrobe;Bezinking , Wintrobe;Bezinking , Wintrobe;erytrocytensedimentatiesnelheid wintrobe
67512004;Epicardiectomy;Epicardiectomy;Epicardiectomy;epicardectomie
67664000;Laboratory calculation;berekening Laboratory;berekening Laboratory;laboratoria calculation
67706006;Pancreatolithotomy;Pancreatolithotomy;Pancreatolithotomy;pancreaticolithotomie
67800005;Acoustic neurotomy;Acoustic neurotomy;Acoustic neurotomy;neurotomie n acusticus
